EventId,Content,Time,Date,Pid,Level,Component,EventTemplate,BlockId
E21,Deleting block blk_-4304326910587241051 file /mnt/hadoop/dfs/data/current/subdir49/blk_-4304326910587241051,204645,81109,18,INFO,dfs.FSDataset,Deleting block <*> file <*>,blk_-4304326910587241051
E21,Deleting block blk_-4304326910587241051 file /mnt/hadoop/dfs/data/current/subdir44/blk_-4304326910587241051,204652,81109,19,INFO,dfs.FSDataset,Deleting block <*> file <*>,blk_-4304326910587241051
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000404_0/part-00404. blk_-86536490425027391,204635,81109,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-86536490425027391
E5,Receiving block blk_-86536490425027391 src: /10.251.195.52:47586 dest: /10.251.195.52:50010,204635,81109,563,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-86536490425027391
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000255_0/part-00255. blk_7745330378458307842,204641,81109,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_7745330378458307842
E5,Receiving block blk_7745330378458307842 src: /10.251.203.80:46417 dest: /10.251.203.80:50010,204641,81109,568,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_7745330378458307842
E5,Receiving block blk_7745330378458307842 src: /10.251.203.80:41668 dest: /10.251.203.80:50010,204641,81109,590,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_7745330378458307842
E7,writeBlock blk_7745330378458307842 received exception java.io.IOException: Could not read from stream,204644,81109,568,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_7745330378458307842
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000074_0/part-00074. blk_216026994465296073,204643,81109,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_216026994465296073
E5,Receiving block blk_216026994465296073 src: /10.251.195.70:38871 dest: /10.251.195.70:50010,204643,81109,583,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_216026994465296073
E5,Receiving block blk_216026994465296073 src: /10.251.195.70:34149 dest: /10.251.195.70:50010,204643,81109,586,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_216026994465296073
E5,Receiving block blk_216026994465296073 src: /10.251.194.129:58665 dest: /10.251.194.129:50010,204643,81109,588,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_216026994465296073
E11,PacketResponder 0 for block blk_216026994465296073 terminating,204646,81109,589,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_216026994465296073
E9,Received block blk_216026994465296073 of size 3553190 from /10.251.194.129,204646,81109,589,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_216026994465296073
E25,BLOCK* ask 10.251.122.65:50010 to replicate blk_216026994465296073 to datanode(s) 10.251.43.192:50010,204647,81109,19,INFO,dfs.FSNamesystem,BLOCK* ask <*> to replicate <*> to datanode(s) <*>,blk_216026994465296073
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.195.70:50010 is added to blk_216026994465296073 size 3553190,204647,81109,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_216026994465296073
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.65:50010 is added to blk_216026994465296073 size 3553190,204647,81109,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_216026994465296073
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.129:50010 is added to blk_216026994465296073 size 3553190,204647,81109,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_216026994465296073
E11,PacketResponder 1 for block blk_216026994465296073 terminating,204647,81109,584,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_216026994465296073
E9,Received block blk_216026994465296073 of size 3553190 from /10.251.195.70,204647,81109,584,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_216026994465296073
E11,PacketResponder 2 for block blk_216026994465296073 terminating,204647,81109,587,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_216026994465296073
E9,Received block blk_216026994465296073 of size 3553190 from /10.251.195.70,204647,81109,587,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_216026994465296073
E18,10.251.122.65:50010 Starting thread to transfer block blk_216026994465296073 to 10.251.43.192:50010,204650,81109,19,INFO,dfs.DataNode,<*> Starting thread to transfer block <*> to <*>,blk_216026994465296073
E5,Receiving block blk_216026994465296073 src: /10.251.122.65:51705 dest: /10.251.122.65:50010,204650,81109,567,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_216026994465296073
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.192:50010 is added to blk_216026994465296073 size 3553190,204651,81109,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_216026994465296073
E6,Received block blk_216026994465296073 src: /10.251.122.65:51705 dest: /10.251.122.65:50010 of size 3553190,204651,81109,567,INFO,dfs.DataNode$DataXceiver,Received block <*> src: /<*> dest: /<*> of size <*>,blk_216026994465296073
E16,10.251.122.65:50010:Transmitted block blk_216026994465296073 to /10.251.43.192:50010,204651,81109,593,INFO,dfs.DataNode$DataTransfer,<*>:Transmitted block <*> to /<*>,blk_216026994465296073
E21,Deleting block blk_216026994465296073 file /mnt/hadoop/dfs/data/current/subdir63/blk_216026994465296073,204658,81109,19,INFO,dfs.FSDataset,Deleting block <*> file <*>,blk_216026994465296073
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000187_0/part-00187. blk_5836709889176378774,204646,81109,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_5836709889176378774
E5,Receiving block blk_5836709889176378774 src: /10.251.123.195:46600 dest: /10.251.123.195:50010,204647,81109,584,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_5836709889176378774
E5,Receiving block blk_5836709889176378774 src: /10.251.123.195:54178 dest: /10.251.123.195:50010,204650,81109,577,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_5836709889176378774
E5,Receiving block blk_5836709889176378774 src: /10.251.75.228:59039 dest: /10.251.75.228:50010,204651,81109,580,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_5836709889176378774
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.9.207:50010 is added to blk_5836709889176378774 size 3541326,204652,81109,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_5836709889176378774
E11,PacketResponder 0 for block blk_5836709889176378774 terminating,204652,81109,581,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_5836709889176378774
E9,Received block blk_5836709889176378774 of size 3541326 from /10.251.75.228,204652,81109,581,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_5836709889176378774
E25,BLOCK* ask 10.250.9.207:50010 to replicate blk_5836709889176378774 to datanode(s) 10.251.30.179:50010,204653,81109,19,INFO,dfs.FSNamesystem,BLOCK* ask <*> to replicate <*> to datanode(s) <*>,blk_5836709889176378774
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.195:50010 is added to blk_5836709889176378774 size 3541326,204653,81109,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_5836709889176378774
E11,PacketResponder 1 for block blk_5836709889176378774 terminating,204653,81109,580,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_5836709889176378774
E9,Received block blk_5836709889176378774 of size 3541326 from /10.251.123.195,204653,81109,580,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_5836709889176378774
E11,PacketResponder 2 for block blk_5836709889176378774 terminating,204653,81109,589,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_5836709889176378774
E9,Received block blk_5836709889176378774 of size 3541326 from /10.251.123.195,204653,81109,589,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_5836709889176378774
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.228:50010 is added to blk_5836709889176378774 size 3541326,204655,81109,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_5836709889176378774
E18,10.250.9.207:50010 Starting thread to transfer block blk_5836709889176378774 to 10.251.30.179:50010,204656,81109,19,INFO,dfs.DataNode,<*> Starting thread to transfer block <*> to <*>,blk_5836709889176378774
E6,Received block blk_5836709889176378774 src: /10.250.9.207:36285 dest: /10.250.9.207:50010 of size 3541326,204656,81109,581,INFO,dfs.DataNode$DataXceiver,Received block <*> src: /<*> dest: /<*> of size <*>,blk_5836709889176378774
E5,Receiving block blk_5836709889176378774 src: /10.250.9.207:36285 dest: /10.250.9.207:50010,204656,81109,581,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_5836709889176378774
E16,10.250.9.207:50010:Transmitted block blk_5836709889176378774 to /10.251.30.179:50010,204656,81109,585,INFO,dfs.DataNode$DataTransfer,<*>:Transmitted block <*> to /<*>,blk_5836709889176378774
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.179:50010 is added to blk_5836709889176378774 size 3541326,204657,81109,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_5836709889176378774
E21,Deleting block blk_5836709889176378774 file /mnt/hadoop/dfs/data/current/subdir8/blk_5836709889176378774,204704,81109,18,INFO,dfs.FSDataset,Deleting block <*> file <*>,blk_5836709889176378774
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000253_0/part-00253. blk_2468439833353548974,204650,81109,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_2468439833353548974
E5,Receiving block blk_2468439833353548974 src: /10.250.6.191:46718 dest: /10.250.6.191:50010,204650,81109,568,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_2468439833353548974
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000366_0/part-00366. blk_4085933465992995945,204651,81109,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_4085933465992995945
E5,Receiving block blk_4085933465992995945 src: /10.251.106.50:51301 dest: /10.251.106.50:50010,204651,81109,559,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_4085933465992995945
E5,Receiving block blk_4085933465992995945 src: /10.251.106.50:58241 dest: /10.251.106.50:50010,204652,81109,585,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_4085933465992995945
E7,writeBlock blk_4085933465992995945 received exception java.io.IOException: Could not read from stream,204655,81109,559,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_4085933465992995945
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000596_0/part-00596. blk_-5304178986508314412,204655,81109,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-5304178986508314412
E5,Receiving block blk_-5304178986508314412 src: /10.250.10.6:48901 dest: /10.250.10.6:50010,204655,81109,607,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-5304178986508314412
E5,Receiving block blk_-5304178986508314412 src: /10.250.10.6:35497 dest: /10.250.10.6:50010,204656,81109,575,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-5304178986508314412
E7,writeBlock blk_-5304178986508314412 received exception java.io.IOException: Could not read from stream,204658,81109,607,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_-5304178986508314412
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000119_0/part-00119. blk_-3000203287955847711,204655,81109,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-3000203287955847711
E5,Receiving block blk_-3000203287955847711 src: /10.251.65.203:36748 dest: /10.251.65.203:50010,204655,81109,589,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-3000203287955847711
E5,Receiving block blk_-3000203287955847711 src: /10.251.65.203:41440 dest: /10.251.65.203:50010,204656,81109,570,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-3000203287955847711
E7,writeBlock blk_-3000203287955847711 received exception java.io.IOException: Could not read from stream,204659,81109,589,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_-3000203287955847711
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000012_0/part-00012. blk_-730360888507267446,204658,81109,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-730360888507267446
E5,Receiving block blk_-730360888507267446 src: /10.250.19.16:36072 dest: /10.250.19.16:50010,204658,81109,594,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-730360888507267446
E5,Receiving block blk_-730360888507267446 src: /10.250.19.16:51470 dest: /10.250.19.16:50010,204701,81109,580,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-730360888507267446
E5,Receiving block blk_-730360888507267446 src: /10.250.10.100:41181 dest: /10.250.10.100:50010,204702,81109,572,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-730360888507267446
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.19.16:50010 is added to blk_-730360888507267446 size 3551036,204704,81109,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-730360888507267446
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.16:50010 is added to blk_-730360888507267446 size 3551036,204704,81109,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-730360888507267446
E11,PacketResponder 0 for block blk_-730360888507267446 terminating,204704,81109,573,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_-730360888507267446
E9,Received block blk_-730360888507267446 of size 3551036 from /10.250.10.100,204704,81109,573,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_-730360888507267446
E11,PacketResponder 1 for block blk_-730360888507267446 terminating,204704,81109,582,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_-730360888507267446
E9,Received block blk_-730360888507267446 of size 3551036 from /10.250.19.16,204704,81109,582,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_-730360888507267446
E11,PacketResponder 2 for block blk_-730360888507267446 terminating,204704,81109,604,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_-730360888507267446
E9,Received block blk_-730360888507267446 of size 3551036 from /10.250.19.16,204704,81109,604,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_-730360888507267446
E25,BLOCK* ask 10.251.42.16:50010 to replicate blk_-730360888507267446 to datanode(s) 10.251.66.63:50010,204705,81109,19,INFO,dfs.FSNamesystem,BLOCK* ask <*> to replicate <*> to datanode(s) <*>,blk_-730360888507267446
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.100:50010 is added to blk_-730360888507267446 size 3551036,204707,81109,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-730360888507267446
E18,10.251.42.16:50010 Starting thread to transfer block blk_-730360888507267446 to 10.251.66.63:50010,204708,81109,19,INFO,dfs.DataNode,<*> Starting thread to transfer block <*> to <*>,blk_-730360888507267446
E5,Receiving block blk_-730360888507267446 src: /10.251.42.16:60849 dest: /10.251.42.16:50010,204708,81109,624,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-730360888507267446
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.63:50010 is added to blk_-730360888507267446 size 3551036,204709,81109,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-730360888507267446
E16,10.251.42.16:50010:Transmitted block blk_-730360888507267446 to /10.251.66.63:50010,204709,81109,579,INFO,dfs.DataNode$DataTransfer,<*>:Transmitted block <*> to /<*>,blk_-730360888507267446
E6,Received block blk_-730360888507267446 src: /10.251.42.16:60849 dest: /10.251.42.16:50010 of size 3551036,204709,81109,624,INFO,dfs.DataNode$DataXceiver,Received block <*> src: /<*> dest: /<*> of size <*>,blk_-730360888507267446
